,first_response_time,followers,prev_pullreqs,prior_review_num,social_strength,asserts_per_kloc,integrator_availability,open_pr_num,perc_external_contribs,project_age,requester_succ_rate,sloc,team_size,test_cases_per_kloc,test_lines_per_kloc,ci_latency,description_length,num_code_comments,num_code_comments_con,num_comments,num_comments_con,num_participants,part_num_code,churn_addition_open,churn_deletion_open,commits_on_files_touched_open,files_changed_open,num_commits_open,src_churn_open,test_churn_open,churn_addition_close,churn_deletion_close,commits_on_files_touched_close,files_changed_close,num_commits_close,src_churn_close,test_churn_close,churn_addition_change,churn_deletion_change,commits_on_files_touched_change,files_changed_change,num_commits_change,src_churn_change,test_churn_change,lifetime_minutes
num_comments_con,0.09460705521502269,0.09302877337980812,-0.04038875775490061,0.024663119935056124,0.06364277319395568,0.10693398764942735,-0.04375985173267567,0.21588627597447396,0.02104906072694574,0.07700805930822681,-0.05090454383725548,0.12091076228116313,0.20184581535470297,0.05256471855112313,0.10895788823655994,0.1696682687940565,0.28753890299233653,0.5773601676066269,0.61594859829862,0.7981655658329975,1.0,0.7790553807306076,0.5794008683302675,0.2265848346096677,0.14833130954202425,0.028088654204350673,0.14782078696956288,0.19673563805629718,0.1989965068286287,0.16680198027356222,0.2727957683330759,0.23640670808579456,0.06268781504322352,0.2072374611542187,0.35558390550815144,0.24410328097284023,0.21520562871092158,0.36474541135865585,0.35770220307593,0.1996581022600661,0.2834809653091055,0.3725508960089818,0.35194869373575555,0.2619985120740789,0.4315414930960528
num_participants,-0.07572725277721254,0.08337225256184443,-0.1240212968690063,0.04773691077968793,0.013864410008419589,0.14358331760538462,-0.054513168734649585,0.27228086911893695,0.04618535751372151,0.0899019559683047,-0.09747700971207257,0.14867816394011807,0.2598055110905524,0.07921778951038128,0.14716902445680322,0.22388970148235318,0.3155269280972724,0.5746279748211045,0.49284416135955467,0.9724138620133668,0.7790553807306076,1.0,0.5793257706219563,0.20246181401464908,0.12670455573574418,-0.003696654453609904,0.10520250365253458,0.16033829305425037,0.1731830940683955,0.15988861133471222,0.24399245181557236,0.20760429284943469,0.0289339915387035,0.1586377769033089,0.31342588926577025,0.2135981590410182,0.2030287855618241,0.3387510477194976,0.3320408464430415,0.17706699460008926,0.2505527778720283,0.34705898038289806,0.3253924203798,0.23693766973094152,0.4942160438783642
part_num_code,0.07313597309396863,0.011849153980345896,-0.027633843805542707,0.03058062183624691,0.07404268618720464,0.08854292240460526,-0.05515631994873389,0.14202134049152457,-0.032249397042507504,0.03998350076613907,-0.012492832520059564,0.08877899037119057,0.1762913549229467,0.04458799410539714,0.09417257776288876,0.13407091687119865,0.17720962995931602,0.995401871106187,0.8245179573297339,0.624215938306732,0.5794008683302675,0.5793257706219563,1.0,0.29851935598388213,0.20130813862178878,0.07593744055223839,0.2111431122009903,0.22919224709365638,0.2649113246616383,0.19998165637733403,0.3390975459511994,0.29705014956170667,0.1062088809543164,0.2618446653653593,0.40755329773838256,0.3069718650839376,0.24343643383281668,0.4201183106670519,0.42369699476654565,0.20141136570273177,0.2966563407487198,0.42582200052044994,0.4111525504523157,0.2919890891890175,0.33157690862963757
churn_addition_open,0.11119817288630489,-0.018875166922707524,0.03337942014670837,-0.02930130173219106,0.14195143893440804,0.052836165513939645,-0.035228852215305306,0.003259513289381228,-0.08207138585151112,-0.018564665876486305,0.028226558281617218,0.15499202164818557,0.047308248983603994,0.017118102117484643,0.052585117169056506,0.047260421995703454,0.08032458018310033,0.3069993694694837,0.26089224288033314,0.2324196514048,0.2265848346096677,0.20246181401464908,0.29851935598388213,1.0,0.740859744927878,0.23542030956667,0.6584590043416582,0.4959840925496279,0.9009981110593731,0.5032057039348116,0.9569479508182174,0.7524341149968692,0.21217317862630644,0.6294017290081826,0.49015488539398117,0.8654270994506863,0.49468360959324503,0.31999447228913047,0.3248691801441949,0.08423465767711101,0.18970612617366833,0.23799199906922971,0.31117064276091577,0.23242381368994974,0.17104182417809313
churn_deletion_open,0.06534806512099788,0.002388116080130118,0.08639544973939091,-0.0045512395121318746,0.158482450801649,0.048827303497093986,-0.04788449849072679,0.005422135483019864,-0.10157800309223063,-0.008778279892720564,0.03688732504912296,0.15188241431004243,0.05149589195271622,0.01606780039372692,0.04452587044878898,0.04026392747830918,0.0537470652377141,0.207192549683552,0.18378463600692946,0.14818205682830995,0.14833130954202425,0.12670455573574418,0.20130813862178878,0.740859744927878,1.0,0.2897133563800011,0.5881763706210399,0.46374507031483814,0.7866024129101532,0.404936509172265,0.7056143264260143,0.9186413443446739,0.25917371257230615,0.5479451579361447,0.41360198099383827,0.7478331888658586,0.3957752128399207,0.22761339594107863,0.24544581410629052,0.06343116766576096,0.11155743806624373,0.16087668931091367,0.22602111926218377,0.17254592324633544,0.0894507114659353
commits_on_files_touched_open,-0.03692789767751704,0.0251241236270812,0.19644588689425474,0.06673285321991879,0.215398768911592,-0.0120521144078431,-0.09626769145487411,-0.04670918998658858,-0.17171048958571322,-0.16095336454461368,0.08603621795046021,0.02175161703467176,0.07817853441453823,-0.01008517770819041,-0.013155795799033159,0.03298362194225998,0.003089833921067049,0.07830652531011173,0.07666763475527882,0.006764986229832611,0.028088654204350673,-0.003696654453609904,0.07593744055223839,0.23542030956667,0.2897133563800011,1.0,0.38957189897438,0.271947275259953,0.25333651447015665,0.13944191990976812,0.20468593500217316,0.25084014408652805,0.9384475351846375,0.3340445491631472,0.21538179887909728,0.22299246038007853,0.1271200123985052,0.05957527573446707,0.07031976290290612,0.04936595011710218,0.015766558442214355,0.05224012487847092,0.06386995723590562,0.055523165714091736,-0.08323776051019001
files_changed_open,0.07621083274744456,-0.023726909629385097,0.10428064845972335,-0.024901352870895795,0.15757899293210761,0.021925603596740704,-0.03570488097752193,-0.044806888269365186,-0.11994965704209061,-0.0447963105986377,0.06531123417991663,0.07662861626991781,0.011539927435626146,0.015645815071158285,0.026719050400248082,0.02803300633614085,0.017002236618004,0.21940436579478298,0.1911795965457121,0.13295749190289377,0.14782078696956288,0.10520250365253458,0.2111431122009903,0.6584590043416582,0.5881763706210399,0.38957189897438,1.0,0.5409109928457211,0.6411746937069657,0.4432026822996311,0.6184648967918904,0.5683840771721647,0.34535766749516333,0.9277898125721987,0.48526599459161657,0.6035233873309913,0.41926058763815066,0.19279964131981803,0.20370298425979583,0.05586094470643431,0.16334589518837475,0.17867871194654322,0.19360246441439832,0.17017424219415703,0.07656558049260423
num_commits_open,0.08534938985099644,-0.010952274966708734,0.03827506611558443,-0.016873498517602226,0.10266979906885051,0.026772223755906828,-0.029639684848632053,0.01062258240873987,-0.07821948694601794,-0.00310130434244993,0.034358946626381774,0.03128697743764417,0.029429172693219496,0.02363228671781516,0.024990846878425076,0.05789288147835662,0.04641087137794584,0.23441231148753658,0.2020621923122453,0.18529135709326808,0.19673563805629718,0.16033829305425037,0.22919224709365638,0.4959840925496279,0.46374507031483814,0.271947275259953,0.5409109928457211,1.0,0.47486233087707225,0.2909652021865875,0.4554312019435616,0.4315356912594168,0.2316635147068153,0.49031851073397176,0.7633881736210111,0.43607089361464524,0.27871783849823145,0.1566029610981225,0.16631885574689714,0.043200809645409025,0.10734744031477954,0.15767852081060316,0.15426316578417715,0.13155246706745888,0.1426335511833968
src_churn_open,0.10286025986045697,-0.020646094447816062,0.03617618539051452,-0.029574523553680065,0.14056799310846102,-0.011202830265052506,-0.030344460309366626,-0.015901451666384625,-0.08238413933850046,-0.035924201110061185,0.029586748862960786,0.15496406400364435,0.028301373472142666,-0.03730624387147117,-0.029737810084004505,0.021873371409355843,0.06332775291772687,0.27311157387500584,0.23361291120681604,0.20094861040424455,0.1989965068286287,0.1731830940683955,0.2649113246616383,0.9009981110593731,0.7866024129101532,0.25333651447015665,0.6411746937069657,0.47486233087707225,1.0,0.2916135762636386,0.862867109700333,0.7853927645764736,0.2291623888276463,0.6125181616375159,0.4654661314058972,0.9580231230775744,0.29743165820512557,0.29748075354160364,0.3058154362742742,0.08256704374377402,0.18028010031292574,0.22223455841690223,0.32144731917633956,0.16226353617088463,0.1463648043212362
test_churn_open,0.036998856753415334,0.051588347257791344,0.05106180356949657,-0.0004023658131024064,0.09678337547756663,0.2839537972630206,-0.035165656144651586,0.059147374652086596,-0.06263454415307804,0.046218365946902505,0.007045652409492608,0.07296934825504676,0.07923915854605328,0.21196730752198462,0.31626613816337096,0.13713218574778613,0.08287365316333822,0.20490843873197745,0.18379736862216892,0.17693066880294295,0.16680198027356222,0.15988861133471222,0.19998165637733403,0.5032057039348116,0.404936509172265,0.13944191990976812,0.4432026822996311,0.2909652021865875,0.2916135762636386,1.0,0.4837925003560348,0.4038451620562694,0.1276155223255738,0.41735272647871535,0.2732759320637537,0.28161940002255575,0.9319188586412184,0.1630351861689564,0.16656540715795523,0.04466926192324468,0.0997623174548414,0.12323102749295652,0.11290011126823393,0.33947234907845086,0.11949157878337799
churn_addition_close,0.13304128263687334,-0.018902093391874906,0.021235809271008554,-0.034999178858015394,0.14151787369929966,0.06133719773884485,-0.03660461769095277,0.005031623959592222,-0.0786134670508682,-0.024696957991597355,0.026875067150412473,0.1587665633264584,0.05167868563044198,0.022546246074624486,0.05897480012221869,0.045880742243804604,0.09361444586197681,0.34823804216967513,0.2953594148662375,0.2779933285208892,0.2727957683330759,0.24399245181557236,0.3390975459511994,0.9569479508182174,0.7056143264260143,0.20468593500217316,0.6184648967918904,0.4554312019435616,0.862867109700333,0.4837925003560348,1.0,0.7932958136246898,0.2317150062397519,0.6696319325219254,0.5556716828884289,0.9035292545364803,0.5257648652701205,0.47151367296515007,0.4581929210830949,0.21750612775244454,0.33482718357757996,0.3689482201809389,0.45165053884268896,0.32871243729483524,0.21504465781149953
